burstCount,accX_mg,accY_mg,accZ_mg,ColorSensRed_cnt,ColorSensGreen_cnt,ColorSensBlue_cnt,ColorSensIR_cnt
187,-31,-661,693,,,,
187,-31,-535,724,,,,
187,0,-441,787,,,,
187,-31,-346,882,,,,
187,-31,-346,1039,,,,
187,0,-409,1197,,,,
187,31,-441,1354,,,,
187,0,-315,1386,,,,
187,31,-252,1354,,,,
187,126,-220,1291,,,,
187,189,-220,1228,,,,
187,252,-315,1165,,,,
187,346,-409,1071,,,,
187,378,-535,1008,,,,
187,409,-535,913,,,,
187,441,-472,787,,,,
187,441,-315,756,,,,
187,378,-220,724,,,,
187,346,-220,724,,,,
187,315,-252,756,,,,
187,252,-220,850,,,,
187,189,-189,913,,,,
187,126,-157,1008,,,,
187,94,-220,1071,,,,
187,94,-252,1039,,,,
187,126,-220,1008,,,,
187,94,-157,976,,,,
187,94,-126,913,,,,
187,126,-126,819,,,,
187,189,-252,787,,,,
187,189,-315,819,,,,
187,189,-315,882,,,,
187,189,-315,913,,,,
187,220,-346,945,,,,
187,220,-346,945,,,,
187,220,-315,976,,,,
187,220,-252,976,,,,
187,220,-283,1008,,,,
187,220,-315,1039,,,,
187,220,-315,1008,,,,
187,220,-315,976,,,,
187,189,-409,1039,,,,
187,189,-504,1071,,,,
187,157,-504,1008,,,,
187,157,-504,1008,,,,
187,94,-346,1071,,,,
187,63,-441,1071,,,,
187,0,-441,1008,,,,
187,0,-378,913,,,,
187,0,-472,1008,,,,
187,-63,-504,1071,,,,
187,-126,-252,1102,,,,
187,-189,0,1071,,,,
187,-220,-126,976,,,,
187,-220,-94,945,,,,
187,-220,-94,1008,,,,
187,-283,-189,1102,,,,
187,-346,-126,1008,0,0,0,1
188,-346,-63,882,,,,
188,-315,-31,787,,,,
188,-378,31,756,,,,
188,-409,31,787,,,,
188,-504,-31,787,,,,
188,-504,-63,693,,,,
188,-504,-126,693,,,,
188,-567,-157,724,,,,
188,-630,-220,724,,,,
188,-661,-220,535,,,,
188,-630,-252,567,,,,
188,-661,-283,756,,,,
188,-724,-157,693,,,,
188,-693,-63,661,,,,
188,-724,31,787,,,,
188,-756,157,787,,,,
188,-756,220,630,,,,
188,-693,189,693,,,,
188,-693,94,819,,,,
188,-630,94,819,,,,
188,-630,63,787,,,,
188,-535,0,630,,,,
188,-472,-31,756,,,,
188,-472,63,913,,,,
188,-472,-31,976,,,,
188,-441,-31,913,,,,
188,-378,-31,661,,,,
188,-315,-189,472,,,,
188,-252,-283,661,,,,
188,-346,-94,850,,,,
188,-441,-94,945,,,,
188,-472,-126,787,,,,
188,-409,-63,661,,,,
188,-472,-31,661,,,,
188,-441,0,598,,,,
188,-472,94,693,,,,
188,-504,-63,976,,,,
188,-535,-126,724,,,,
188,-378,-63,567,,,,
188,-535,283,724,,,,
188,-630,378,850,,,,
188,-630,252,787,,,,
188,-598,63,472,,,,
188,-504,-63,504,,,,
188,-567,126,472,,,,
188,-630,378,693,,,,
188,-724,346,1165,,,,
188,-756,252,1039,,,,
188,-693,94,378,,,,
188,-504,94,472,,,,
188,-598,472,850,,,,
188,-661,945,1008,,,,
188,-630,913,945,,,,
188,-472,504,819,,,,
188,-315,283,882,,,,
188,-378,567,787,,,,
188,-409,630,756,,,,
188,-378,882,787,,,,
188,-346,913,756,,,,
188,-315,693,630,,,,
188,-315,346,472,,,,
188,-346,346,567,,,,
188,-378,567,630,,,,
188,-472,724,472,,,,
188,-504,819,472,,,,
188,-441,724,598,,,,
188,-315,441,535,,,,
188,-252,441,661,,,,
188,-315,756,567,,,,
188,-315,756,661,,,,
188,-220,378,661,,,,
188,-157,220,661,,,,
188,-189,346,598,,,,
188,-283,661,787,,,,
188,-252,598,724,,,,
188,-189,378,693,,,,
188,-220,346,724,,,,
188,-346,283,882,,,,
188,-378,283,850,,,,
188,-504,346,535,,,,
188,-598,630,850,,,,
188,-598,567,882,,,,
188,-472,315,882,,,,
188,-472,346,756,,,,
188,-535,535,819,,,,
188,-567,472,850,,,,
188,-630,504,693,,,,
188,-693,693,693,,,,
188,-661,598,756,,,,
188,-630,409,661,,,,
188,-630,409,693,,,,
188,-630,535,661,,,,
188,-504,567,756,,,,
188,-472,472,630,,,,
188,-472,441,693,,,,
188,-409,378,630,,,,
188,-441,378,598,,,,
188,-472,472,630,,,,
188,-472,630,661,,,,
188,-504,567,598,,,,
188,-504,504,630,,,,
188,-567,567,598,,,,
188,-535,567,598,,,,
188,-567,535,598,,,,
188,-598,567,598,,,,
188,-598,535,567,,,,
188,-535,504,567,,,,
188,-598,567,535,,,,
188,-630,630,535,,,,
188,-630,630,504,,,,
188,-535,598,441,,,,
188,-567,567,472,,,,
188,-598,504,472,,,,
188,-567,535,441,,,,
188,-598,535,441,,,,
188,-598,535,472,,,,
188,-567,504,472,,,,
188,-472,598,441,,,,
188,-567,567,409,,,,
188,-567,630,441,,,,
188,-567,472,472,,,,
188,-598,504,472,,,,
188,-598,504,346,,,,
188,-441,598,252,,,,
188,-409,693,535,,,,
188,-472,630,567,,,,
188,-535,693,535,,,,
188,-504,661,598,,,,
188,-567,535,693,,,,
188,-567,693,598,,,,
188,-504,819,567,,,,
188,-378,882,567,,,,
188,-378,850,693,,,,
188,-472,787,724,,,,
188,-504,819,661,,,,
188,-409,756,630,,,,
188,-346,661,693,,,,
188,-378,567,661,,,,
188,-409,724,598,,,,
188,-346,724,567,,,,
188,-378,661,661,,,,
188,-441,693,661,,,,
188,-441,724,661,,,,
188,-504,693,598,,,,
188,-378,598,504,,,,
188,-378,630,472,,,,
188,-409,724,504,,,,
188,-378,724,504,,,,
188,-409,535,567,,,,
188,-441,535,535,,,,
188,-409,693,441,,,,
188,-346,819,472,,,,
188,-315,693,693,,,,
188,-441,504,661,,,,
188,-283,472,598,0,0,0,0
189,-315,504,598,,,,
189,-315,598,630,,,,
189,-378,661,661,,,,
189,-346,630,630,,,,
189,-315,535,693,,,,
189,-315,441,630,,,,
189,-315,472,567,,,,
189,-252,535,598,,,,
189,-315,724,598,,,,
189,-346,693,630,,,,
189,-409,661,630,,,,
189,-441,598,693,,,,
189,-472,567,756,,,,
189,-472,630,787,,,,
189,-472,630,724,,,,
189,-441,630,661,,,,
189,-441,535,787,,,,
189,-472,567,756,,,,
189,-630,630,724,,,,
189,-630,756,661,,,,
189,-630,787,661,,,,
189,-567,724,756,,,,
189,-441,535,724,,,,
189,-409,535,850,,,,
189,-472,441,819,,,,
189,-1480,1039,756,,,,
189,-378,724,724,,,,
189,-157,724,724,,,,
189,-346,567,630,,,,
189,-283,315,693,,,,
189,-283,441,693,,,,
189,-252,567,756,,,,
189,-472,724,756,,,,
189,-283,346,661,,,,
189,-157,189,661,,,,
189,-31,315,724,,,,
189,-157,346,724,,,,
189,-378,346,756,,,,
189,-441,315,724,,,,
189,-378,283,630,,,,
189,-31,189,724,,,,
189,441,598,819,,,,
189,315,346,756,,,,
189,-63,-378,819,,,,
189,-283,1890,1480,,,,
189,189,252,819,,,,
189,472,315,756,,,,
189,283,126,819,,,,
189,220,409,913,,,,
189,189,441,882,,,,
189,189,567,913,,,,
189,315,567,1039,,,,
189,315,315,1008,,,,
189,252,220,1039,,,,
189,220,220,945,,,,
189,220,315,913,,,,
189,220,535,1008,,,,
189,157,472,882,,,,
189,126,315,693,,,,
189,157,189,724,,,,
189,378,535,976,,,,
189,535,661,882,,,,
189,378,598,913,,,,
189,252,409,882,,,,
189,157,346,882,,,,
189,283,472,945,,,,
189,346,504,819,,,,
189,346,346,756,,,,
189,252,315,756,,,,
189,346,441,756,,,,
189,472,598,724,,,,
189,472,472,756,,,,
189,378,378,756,,,,
189,346,252,756,,,,
189,378,315,756,,,,
189,504,441,787,,,,
189,535,126,787,,,,
189,504,346,850,,,,
189,472,409,756,,,,
189,472,220,567,,,,
189,504,220,630,,,,
189,409,472,819,,,,
189,441,441,913,,,,
189,441,756,787,,,,
189,252,-220,598,,,,
189,-157,-126,850,,,,
189,724,315,819,,,,
189,157,535,945,,,,
189,31,787,787,,,,
189,630,94,630,,,,
189,567,472,787,,,,
189,283,913,850,,,,
189,-157,630,661,,,,
189,-409,189,598,,,,
189,63,472,819,,,,
189,252,850,882,,,,
189,661,661,913,,,,
189,598,315,882,,,,
189,378,63,819,,,,
189,409,-31,1102,,,,
189,409,598,1228,,,,
189,283,567,1165,,,,
189,189,94,1102,,,,
189,535,220,1134,,,,
189,598,724,1354,,,,
189,157,913,976,,,,
189,-441,220,787,,,,
189,-1008,-157,1071,,,,
189,315,567,1354,,,,
189,126,819,1165,,,,
189,-441,1386,1449,,,,
189,346,-283,1008,,,,
189,504,630,1417,,,,
189,-315,-31,1291,,,,
189,-157,-220,1102,,,,
189,315,472,1323,,,,
189,913,315,1102,,,,
189,535,441,1291,,,,
189,0,945,1008,,,,
189,189,157,882,,,,
189,220,409,1039,,,,
189,441,756,913,,,,
189,252,630,787,,,,
189,189,378,535,,,,
189,31,252,409,,,,
189,126,220,378,,,,
189,94,409,535,,,,
189,220,504,567,,,,
189,409,441,535,,,,
189,598,31,409,,,,
189,252,378,567,,,,
189,-126,535,535,,,,
189,31,378,535,,,,
189,189,220,441,,,,
189,409,252,535,,,,
189,157,472,630,,,,
189,409,346,598,,,,
189,346,346,630,,,,
189,283,220,661,,,,
189,567,283,756,,,,
189,283,441,724,,,,
189,378,283,756,,,,
189,378,252,756,,,,
189,346,504,850,,,,
189,94,661,945,,,,
189,535,378,976,,,,
189,567,535,1071,,,,
189,346,724,1102,,,,
189,315,630,1039,,,,
189,535,409,1071,,,,
189,567,567,1102,,,,
189,441,598,1071,,,,
189,472,378,945,,,,
189,283,409,1008,,,,
189,504,504,1039,0,0,0,11
190,378,567,945,,,,
190,157,567,882,,,,
190,472,409,787,,,,
190,283,409,756,,,,
190,283,535,724,,,,
190,220,409,630,,,,
190,283,220,567,,,,
190,315,220,504,,,,
190,157,252,504,,,,
190,94,220,504,,,,
190,220,283,504,,,,
190,220,252,472,,,,
190,220,220,441,,,,
190,315,157,504,,,,
190,409,252,693,,,,
190,409,378,535,,,,
190,94,630,630,,,,
190,-94,504,661,,,,
190,-94,472,819,,,,
190,-63,787,945,,,,
190,-315,724,1008,,,,
190,63,441,1291,,,,
190,-94,756,1512,,,,
190,-189,1291,1638,,,,
190,-31,913,1701,,,,
190,346,913,1732,,,,
190,252,1039,1795,,,,
190,378,1039,1827,,,,
190,504,976,1795,,,,
190,661,819,1795,,,,
190,472,882,1858,,,,
190,504,913,1921,,,,
190,850,630,1984,,,,
190,1323,693,2016,,,,
190,1291,819,1858,,,,
190,1260,598,1638,,,,
190,1386,693,1354,,,,
190,1134,535,1102,,,,
190,1071,504,882,,,,
190,1260,283,693,,,,
190,976,346,504,,,,
190,1260,31,378,,,,
190,1102,94,283,,,,
190,346,94,126,,,,
190,598,-346,126,,,,
190,504,63,189,,,,
190,283,189,94,,,,
190,567,-126,-31,,,,
190,252,-283,-94,,,,
190,-31,-126,0,,,,
190,220,-189,126,,,,
190,472,-126,94,,,,
190,-94,-31,0,,,,
190,94,-630,-63,,,,
190,-94,-283,283,,,,
190,-126,220,441,,,,
190,-504,504,441,,,,
190,-504,189,598,,,,
190,-693,126,661,,,,
190,-63,-283,724,,,,
190,-630,346,724,,,,
190,-819,157,913,,,,
190,-157,-63,945,,,,
190,-189,-94,4000,,,,
190,-4032,4000,4000,,,,
190,-157,94,-94,,,,
190,-756,-2677,-220,,,,
190,-220,-189,945,,,,
190,-1165,-126,1071,,,,
190,31,-378,1039,,,,
190,-63,-819,756,,,,
190,-472,-504,882,,,,
190,-315,-409,882,,,,
190,-189,-220,1071,,,,
190,0,0,1071,,,,
190,-189,-252,882,,,,
190,-409,-472,787,,,,
190,-315,-378,913,,,,
190,0,-283,1008,,,,
190,-31,-283,882,,,,
190,-441,-441,787,,,,
190,-283,-472,882,,,,
190,-252,-346,945,,,,
190,-220,-346,882,,,,
190,-283,-315,913,,,,
190,-157,-346,882,,,,
190,-220,-409,819,,,,
190,-220,-441,819,,,,
190,-126,-378,882,,,,
190,-126,-346,882,,,,
190,-157,-441,850,,,,
190,-283,-441,819,,,,
190,-252,-441,850,,,,
190,-252,-409,850,,,,
190,-189,-378,882,,,,
190,-189,-378,882,,,,
190,-220,-378,882,,,,
190,-220,-409,882,,,,
190,-157,-378,913,,,,
190,-220,-378,850,,,,
190,-346,-409,819,,,,
190,-252,-409,882,,,,
190,-220,-346,882,,,,
190,-189,-378,882,,,,
190,-283,-346,882,,,,
190,-189,-346,882,,,,
190,-189,-346,882,,,,
190,-189,-409,850,,,,
190,-283,-378,850,,,,
190,-252,-378,850,,,,
190,-189,-346,882,,,,
190,-189,-346,882,,,,
190,-189,-346,882,,,,
190,-220,-378,850,,,,
190,-189,-409,882,,,,
190,-189,-378,913,,,,
190,-220,-346,913,,,,
190,-220,-346,882,,,,
190,-220,-378,913,,,,
190,-220,-409,882,,,,
190,-189,-409,913,,,,
190,-220,-346,913,,,,
190,-189,-378,913,,,,
190,-189,-346,882,,,,
190,-220,-346,882,,,,
190,-189,-409,882,,,,
190,-157,-409,850,,,,
190,-189,-378,882,,,,
190,-189,-409,850,,,,
190,-220,-409,850,,,,
190,-220,-409,850,,,,
190,-189,-409,850,,,,
190,-220,-409,850,,,,
190,-220,-441,819,,,,
190,-252,-441,787,,,,
190,-220,-409,819,,,,
190,-252,-409,787,,,,
190,-252,-378,787,,,,
190,-252,-409,756,,,,
190,-157,-441,724,,,,
190,-252,-441,693,,,,
190,-189,-409,693,,,,
190,-189,-346,661,,,,
190,-189,-346,598,,,,
190,-189,-283,567,,,,
190,-126,-220,441,,,,
190,-378,-220,378,,,,
190,-189,-409,346,,,,
190,0,-252,378,,,,
190,-63,-31,409,,,,
190,-63,346,504,,,,
190,31,315,346,,,,
190,0,-157,94,,,,
190,-220,-504,63,,,,
190,-31,-567,157,1,1,1,12
191,-157,-315,283,,,,
191,-252,-252,472,,,,
191,-315,-63,535,,,,
191,-850,-157,504,,,,
191,-535,-819,504,,,,
191,-283,-1134,472,,,,
191,-1039,-756,661,,,,
191,-1102,-315,1071,,,,
191,-1008,-189,1228,,,,
191,-378,-630,1354,,,,
191,-157,-441,1417,,,,
191,-724,-252,1480,,,,
191,-409,220,1543,,,,
191,-94,-220,1354,,,,
191,63,-945,1228,,,,
191,-315,-724,1323,,,,
191,0,-94,1480,,,,
191,-283,315,1512,,,,
191,-661,0,1197,,,,
191,-157,-441,1039,,,,
191,252,-504,1260,,,,
191,315,-126,1228,,,,
191,0,63,1165,,,,
191,-252,441,1039,,,,
191,0,220,1102,,,,
191,31,189,1039,,,,
191,-94,-31,1071,,,,
191,-126,-63,1102,,,,
191,-126,157,1008,,,,
191,63,126,1039,,,,
191,31,126,1008,,,,
191,-252,315,1071,,,,
191,-378,283,1071,,,,
191,-472,252,976,,,,
191,-504,94,882,,,,
191,-157,-378,913,,,,
191,1260,-567,1197,,,,
191,-882,1291,1134,,,,
191,346,-220,1071,,,,
191,-31,-472,850,,,,
191,252,3622,567,,,,
191,-157,409,882,,,,
191,-315,535,1008,,,,
191,220,535,976,,,,
191,189,-252,1165,,,,
191,126,-63,976,,,,
191,220,189,693,,,,
191,189,598,1008,,,,
191,220,756,850,,,,
191,-409,-126,882,,,,
191,-252,-441,630,,,,
191,0,756,724,,,,
191,409,598,756,,,,
191,346,441,756,,,,
191,346,535,756,,,,
191,283,283,787,,,,
191,157,157,882,,,,
191,346,409,882,,,,
191,661,661,850,,,,
191,472,630,661,,,,
191,-31,157,913,,,,
191,567,-126,976,,,,
191,850,346,945,,,,
191,693,157,882,,,,
191,315,-126,882,,,,
191,220,-94,976,,,,
191,756,-378,1039,,,,
191,535,-315,819,,,,
191,31,-346,1039,,,,
191,504,157,787,,,,
191,850,-315,378,,,,
191,504,-63,661,,,,
191,567,-378,819,,,,
191,346,0,756,,,,
191,346,-252,913,,,,
191,63,-756,913,,,,
191,535,-441,819,,,,
191,315,-378,787,,,,
191,378,-504,850,,,,
191,252,-409,850,,,,
191,535,-598,756,,,,
191,693,-535,661,,,,
191,346,-378,787,,,,
191,157,-535,1008,,,,
191,252,-346,850,,,,
191,252,-315,819,,,,
191,630,-346,945,,,,
191,693,-346,1039,,,,
191,567,-441,1071,,,,
191,441,-472,976,,,,
191,315,-220,850,,,,
191,756,-346,787,,,,
191,819,-189,598,,,,
191,1008,-126,535,,,,
191,882,-94,441,,,,
191,1039,126,409,,,,
191,1165,-157,315,,,,
191,1260,252,157,,,,
191,1071,0,157,,,,
191,976,0,220,,,,
191,1039,31,157,,,,
191,1102,31,63,,,,
191,1008,63,126,,,,
191,882,31,-63,,,,
191,976,63,-63,,,,
191,1008,94,-63,,,,
191,945,126,0,,,,
191,850,94,94,,,,
191,819,63,0,,,,
191,819,31,-63,,,,
191,850,63,-220,,,,
191,1008,-441,-220,,,,
191,787,0,-189,,,,
191,756,0,-220,,,,
191,819,-94,-157,,,,
191,724,-63,-157,,,,
191,850,3748,-409,,,,
191,787,-157,-472,,,,
191,913,-220,-378,,,,
191,882,-94,-220,,,,
191,850,-346,-504,,,,
191,945,-315,-504,,,,
191,693,-189,-472,,,,
191,598,-31,-504,,,,
191,661,126,-630,,,,
191,441,-189,-693,,,,
191,630,-220,-693,,,,
191,472,-378,-630,,,,
191,189,-535,-661,,,,
191,63,-567,-661,,,,
191,-63,-661,-976,,,,
191,-126,-693,-1102,,,,
191,31,-693,-1039,,,,
191,126,-756,-1197,,,,
191,189,-882,-1449,,,,
191,252,-819,-1512,,,,
191,315,-472,-1638,,,,
191,409,-378,-1323,,,,
191,472,-252,-1102,,,,
191,472,-157,-1071,,,,
191,409,-252,-1071,,,,
191,409,-252,-945,,,,
191,346,-283,-850,,,,
191,283,-283,-787,,,,
191,346,-220,-693,,,,
191,441,-157,-630,,,,
191,409,-63,-661,,,,
191,472,0,-819,,,,
191,504,0,-787,,,,
191,567,0,-724,,,,
191,567,-31,-693,,,,
191,567,94,-756,,,,
191,661,126,-756,,,,
191,630,126,-850,,,,
191,535,126,-850,0,0,0,1
192,598,126,-976,,,,
192,598,189,-976,,,,
192,661,189,-945,,,,
192,630,315,-1039,,,,
192,693,409,-1134,,,,
192,756,441,-1165,,,,
192,472,441,-1197,,,,
192,315,346,-1386,,,,
192,441,409,-1291,,,,
192,126,504,-1228,,,,
192,189,346,-1071,,,,
192,378,315,-913,,,,
192,252,283,-850,,,,
192,441,283,-819,,,,
192,567,378,-819,,,,
192,472,346,-724,,,,
192,504,283,-598,,,,
192,598,409,-693,,,,
192,409,315,-567,,,,
192,504,252,-504,,,,
192,598,220,-472,,,,
192,630,252,-441,,,,
192,441,220,-441,,,,
192,598,220,-472,,,,
192,598,189,-441,,,,
192,598,220,-441,,,,
192,567,220,-567,,,,
192,567,157,-661,,,,
192,598,189,-724,,,,
192,535,157,-724,,,,
192,441,-157,-945,,,,
192,252,-157,-945,,,,
192,409,-409,-945,,,,
192,472,-409,-976,,,,
192,472,-346,-850,,,,
192,283,-157,-850,,,,
192,126,-1039,-1323,,,,
192,-409,-1008,-1008,,,,
192,-220,-882,-850,,,,
192,157,-756,-756,,,,
192,441,-1134,-630,,,,
192,252,-1102,-819,,,,
192,94,-945,-787,,,,
192,189,-976,-441,,,,
192,409,-945,-598,,,,
192,346,-1008,-819,,,,
192,252,-787,-472,,,,
192,315,-850,-346,,,,
192,126,-976,126,,,,
192,157,-945,63,,,,
192,63,-1071,724,,,,
192,2866,346,472,,,,
192,567,-220,1102,,,,
192,661,-189,850,,,,
192,630,-252,882,,,,
192,504,-409,913,,,,
192,724,-252,724,,,,
192,756,-189,693,,,,
192,756,-220,693,,,,
192,693,-315,787,,,,
192,661,-157,724,,,,
192,724,-31,504,,,,
192,693,-63,630,,,,
192,693,-31,567,,,,
192,693,63,535,,,,
192,598,-94,756,,,,
192,598,-157,787,,,,
192,724,-126,976,,,,
192,850,-189,1134,,,,
192,787,-220,1071,,,,
192,693,-157,913,,,,
192,598,-94,724,,,,
192,535,-189,693,,,,
192,567,-346,724,,,,
192,693,-283,535,,,,
192,756,-315,504,,,,
192,787,-378,504,,,,
192,787,-441,472,,,,
192,819,-472,535,,,,
192,787,-472,504,,,,
192,787,-409,346,,,,
192,724,-409,378,,,,
192,724,-441,346,,,,
192,724,-441,346,,,,
192,693,-472,346,,,,
192,661,-504,346,,,,
192,661,-378,157,,,,
192,661,-441,189,,,,
192,693,-441,252,,,,
192,693,-441,252,,,,
192,661,-441,315,,,,
192,661,-504,441,,,,
192,630,-378,252,,,,
192,630,-409,252,,,,
192,724,-567,220,,,,
192,913,-693,189,,,,
192,882,-630,189,,,,
192,756,-567,189,,,,
192,693,-504,94,,,,
192,756,-630,126,,,,
192,661,-945,378,,,,
192,630,-882,252,,,,
192,630,-819,189,,,,
192,472,-850,157,,,,
192,504,-882,189,,,,
192,630,-945,157,,,,
192,661,-1102,-31,,,,
192,661,-1197,-31,,,,
192,567,-1039,-31,,,,
192,346,-819,-126,,,,
192,252,-724,-63,,,,
192,315,-693,252,,,,
192,441,-882,472,,,,
192,472,-945,346,,,,
192,441,-913,283,,,,
192,504,-1039,441,,,,
192,598,-1165,598,,,,
192,724,-1354,535,,,,
192,630,-1197,189,,,,
192,724,-1039,-441,,,,
192,850,-1165,-598,,,,
192,819,-1480,-157,,,,
192,882,-1354,-63,,,,
192,850,-850,189,,,,
192,882,-1071,31,,,,
192,1071,-1197,31,,,,
192,1449,-1354,-189,,,,
192,1102,-1039,-63,,,,
192,1228,-787,-31,,,,
192,1291,-724,-31,,,,
192,1197,-630,-157,,,,
192,1102,-535,-252,,,,
192,1071,-378,-252,,,,
192,882,-283,-252,,,,
192,472,63,-252,,,,
192,472,63,94,,,,
192,724,31,315,,,,
192,724,-31,283,,,,
192,598,-63,252,,,,
192,409,0,189,,,,
192,315,31,220,,,,
192,315,0,252,,,,
192,346,-189,315,,,,
192,315,-189,126,,,,
192,378,-189,63,,,,
192,504,-94,31,,,,
192,504,-126,252,,,,
192,598,-283,283,,,,
192,756,-378,157,,,,
192,882,-346,0,,,,
192,945,-378,31,,,,
192,913,-535,31,,,,
192,913,-693,0,,,,
192,1071,-756,-94,,,,
192,1134,-630,-63,0,0,0,0
193,1134,-504,63,,,,
193,1071,-504,157,,,,
193,1008,-598,189,,,,
193,1008,-661,126,,,,
193,1039,-661,63,,,,
193,1039,-567,31,,,,
193,1039,-535,94,,,,
193,1008,-535,157,,,,
193,1008,-535,189,,,,
193,1071,-472,126,,,,
193,1071,-504,31,,,,
193,1134,-504,0,,,,
193,1102,-535,31,,,,
193,1071,-472,94,,,,
193,1039,-409,126,,,,
193,976,-378,126,,,,
193,976,-346,63,,,,
193,945,-378,31,,,,
193,882,-441,31,,,,
193,787,-504,31,,,,
193,819,-535,31,,,,
193,819,-567,31,,,,
193,819,-598,63,,,,
193,850,-567,94,,,,
193,882,-535,157,,,,
193,913,-472,94,,,,
193,882,-441,94,,,,
193,850,-504,126,,,,
193,850,-504,63,,,,
193,945,-567,31,,,,
193,976,-504,-31,,,,
193,976,-472,-31,,,,
193,976,-472,0,,,,
193,945,-472,0,,,,
193,913,-441,-31,,,,
193,913,-441,-63,,,,
193,882,-409,-63,,,,
193,850,-378,-63,,,,
193,850,-409,-31,,,,
193,882,-441,0,,,,
193,913,-441,31,,,,
193,913,-409,63,,,,
193,913,-409,63,,,,
193,882,-378,31,,,,
193,882,-409,0,,,,
193,850,-441,31,,,,
193,850,-441,63,,,,
193,882,-441,94,,,,
193,913,-472,94,,,,
193,913,-504,94,,,,
193,913,-472,0,,,,
193,913,-504,-31,,,,
193,945,-535,-63,,,,
193,945,-535,-94,,,,
193,945,-535,-94,,,,
193,945,-567,-31,,,,
193,976,-535,-31,,,,
193,976,-504,-31,,,,
193,976,-472,-31,,,,
193,976,-504,-94,,,,
193,913,-504,-157,,,,
193,913,-567,-126,,,,
193,882,-630,-63,,,,
193,819,-598,-63,,,,
193,819,-598,-63,,,,
193,850,-630,-94,,,,
193,882,-661,-63,,,,
193,850,-630,0,,,,
193,787,-535,0,,,,
193,787,-535,-63,,,,
193,850,-598,-94,,,,
193,819,-630,0,,,,
193,819,-661,31,,,,
193,787,-598,-31,,,,
193,756,-661,-94,,,,
193,787,-409,126,,,,
193,693,-819,-189,,,,
193,756,-756,-126,,,,
193,661,-819,-31,,,,
193,693,-819,-94,,,,
193,787,-819,-31,,,,
193,661,-756,31,,,,
193,630,-787,31,,,,
193,661,-787,63,,,,
193,693,-724,63,,,,
193,756,-819,63,,,,
193,787,-756,31,,,,
193,787,-661,126,,,,
193,819,-598,126,,,,
193,850,-630,63,,,,
193,819,-724,-31,,,,
193,787,-693,-31,,,,
193,724,-630,-63,,,,
193,693,-661,-63,,,,
193,693,-598,0,,,,
193,724,-598,31,,,,
193,724,-630,94,,,,
193,724,-661,157,,,,
193,693,-661,157,,,,
193,661,-787,0,,,,
193,756,-850,-31,,,,
193,724,-850,126,,,,
193,598,-787,220,,,,
193,535,-693,220,,,,
193,661,-661,283,,,,
193,693,-661,283,,,,
193,661,-661,252,,,,
193,598,-661,252,,,,
193,630,-787,94,,,,
193,661,-850,63,,,,
193,693,-787,63,,,,
193,630,-787,157,,,,
193,661,-724,220,,,,
193,661,-661,252,,,,
193,504,-850,94,,,,
193,598,-945,0,,,,
193,661,-913,63,,,,
193,630,-787,220,,,,
193,661,-724,315,,,,
193,661,-724,283,,,,
193,693,-756,220,,,,
193,693,-756,189,,,,
193,693,-756,252,,,,
193,661,-661,252,,,,
193,693,-567,315,,,,
193,756,-504,378,,,,
193,724,-598,283,,,,
193,661,-661,157,,,,
193,661,-693,94,,,,
193,661,-630,94,,,,
193,661,-598,157,,,,
193,693,-661,157,,,,
193,693,-630,63,,,,
193,630,-693,0,,,,
193,567,-630,-63,,,,
193,661,-693,0,,,,
193,661,-598,126,,,,
193,598,-630,283,,,,
193,598,-598,252,,,,
193,535,-567,220,,,,
193,661,-567,157,,,,
193,661,-598,252,,,,
193,630,-567,346,,,,
193,598,-693,378,,,,
193,787,-724,315,,,,
193,756,-724,283,,,,
193,693,-819,283,,,,
193,756,-976,409,,,,
193,693,-1039,378,,,,
193,724,-1071,346,,,,
193,756,-1039,220,,,,
193,756,-1008,220,,,,
193,693,-1102,220,,,,
193,598,-976,315,,,,
193,535,-850,409,0,0,0,0
194,472,-882,346,,,,
194,441,-1008,189,,,,
194,346,-1102,157,,,,
194,220,-945,157,,,,
194,189,-913,252,,,,
194,157,-913,283,,,,
194,220,-882,283,,,,
194,252,-850,315,,,,
194,283,-819,378,,,,
194,283,-756,409,,,,
194,315,-787,409,,,,
194,346,-819,409,,,,
194,346,-850,346,,,,
194,378,-850,283,,,,
194,409,-882,283,,,,
194,409,-882,346,,,,
194,441,-913,409,,,,
194,409,-913,346,,,,
194,378,-945,346,,,,
194,378,-913,315,,,,
194,378,-882,283,,,,
194,409,-882,283,,,,
194,472,-850,315,,,,
194,441,-850,283,,,,
194,409,-882,252,,,,
194,378,-913,252,,,,
194,378,-913,283,,,,
194,346,-945,346,,,,
194,346,-1008,346,,,,
194,346,-1102,378,,,,
194,346,-1197,441,,,,
194,346,-1260,472,,,,
194,472,-1197,472,,,,
194,630,-1134,441,,,,
194,724,-1071,441,,,,
194,661,-1102,409,,,,
194,567,-1134,378,,,,
194,504,-1102,409,,,,
194,504,-1008,409,,,,
194,535,-976,378,,,,
194,567,-913,346,,,,
194,567,-882,283,,,,
194,598,-819,283,,,,
194,630,-724,220,,,,
194,693,-724,220,,,,
194,693,-724,252,,,,
194,630,-724,220,,,,
194,535,-724,189,,,,
194,504,-724,126,,,,
194,535,-724,157,,,,
194,504,-661,189,,,,
194,504,-661,189,,,,
194,504,-661,220,,,,
194,504,-693,283,,,,
